SalesID,Employee_ID,CustomerID,ProductID,Quantity,Product_Name,Product_Price,Employee_Name,Employee_Middle,Employee_Lastname,Customer_Name,Customer_Middle,Customer_LastName
351216,5,9765,327,327,"ML Road Frame-W - Yellow, 38",Eur 594.83,Innes,e,del Castillo,Jésus,K,Munoz
354362,18,1452,340,340,"ML Road Frame-W - Yellow, 44",Eur 594.83,Anne,i,Ringer,Ann,,Gonzalez
356373,1,1,1,11,Adjustable Race,1.6,Null,Null,Null,Null,Null,Null
366521,6,137,399,903,Rear Derailleur,121.46euR,Ann,u,Dull,Abigail,L,Flores
368422,17,125,247,247,"HL Mountain Frame - Silver, 46",1364.5,Albert,i,Ringer,Abigail,H,Wood
368425,17,5668,293,293,"Mountain-300 Black, 48",1079.99,Albert,i,Ringer,Donald,,Raman
369738,13,11446,13,13(),Chain Stays,64.8,Stearns,a,MacFeather,Keith,,Lal
371182,22,10738,323,827df,LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
371386,13,11446,13,13$$ert12,Chain Stays,64.8,Stearns,a,MacFeather,Keith,,Lal
372321,22,10738,323,827w,LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
372589,13,11446,13,13asd,Chain Stays,64.8,Stearns,a,MacFeather,Keith,,Lal
373131,22,10738,323,827dd,LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
373544,18,1452,340,340,"ML Mountain Frame - Black, 48",594.83,Anne,i,Ringer,Ann,,Gonzalez
374279,22,10738,323,wer827,LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
374417,1,1,1,11,Adjustable Race,1.6,Abram,e,Bennet,Aaron,,Alexander
375226,22,10738,323,827'',LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
375991,1,1,1,11,Adjustable Race,1.6,Abram,e,Bennet,Aon,,Alexander
376969,22,10738,323,"827""""",LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
379208,1,1,1,11,Adjustable Race,1.6,Abraham,e,Bennet,Aon,,Alexander
387174,4,13981,280,280,"Mountain-100 Black, 38",3374.99,Michel,e,D,Melanie,B,Russell
387202,4,17242,213,717,"Sport-100 Helmet, Black",34.99,Michel,e,D,Sean,,Green
387205,4,3026,259,763,"Road-450 Red, 58",1457.99,Michel,e,D,Caleb,,Patterson
402778,4,3026,259,763,"Road-450 Red, 58",1457.99,,e,DeFrance,Caleb,,Patterson
402811,4,13981,280,280,"Mountain-100 Black, 38",3374.99,,e,DeFrance,Melanie,B,Russell
402839,4,17242,213,717,"Sport-100 Helmet, Black",34.99,,e,DeFrance,Sean,,Green
409087,4,3026,259,763,"Road-450 Red, 58",1457.99,,e,,Caleb,,Patterson
409120,4,13981,280,280,"Mountain-100 Black, 38",3374.99,,e,,Melanie,B,Russell
409148,4,17242,213,717,"Sport-100 Helmet, Black",34.99,,e,,Sean,,Green
410640,4,13981,280,280,"Mountain-100 Black, 38",3374.99,Michel,e,,Melanie,B,Russell
416510,18,1452,340,340,Hex Nut 17,594.83,Anne,i,Ringer,Ann,,Gonzalez
422163,10,10726,171,170,Paint - Black,688.8,Sheryl,u,Hunter,Julie,,Shen
422164,1,2413,184,183,ML Road Rim,0,Abraham,e,Bennet,Brad,,Tang
422165,17,14341,201,200,Seat Lug,316.8,Albert,i,Ringer,Michiko,F,Osada
422166,11,6510,218,217,"Long-Sleeve Logo Jersey, S",49.99,Livia,a,Karsen,Erick,C,Rana
422167,1,17956,231,230,"LL Road Frame - Red, 48",337.22,Abraham,e,Bennet,Steven,B,Levy
422168,18,10125,248,247,"HL Mountain Frame - Black, 42",1349.6,Anne,i,Ringer,Johnny,L,Andersen
422169,11,12053,264,263,"Road-650 Red, 58",782.99,Livia,a,Karsen,Kyle,J,Holt
422170,5,4222,281,280,"Mountain-100 Black, 42",3374.99,Innes,e,del Castillo,Clayton,,Kumar
422171,18,15668,294,293,"Road-250 Red, 44",2443.35,Anne,i,Ringer,Philip,,Navarro
422172,12,7837,311,310,ML Headset,102.29,Charlene,o,Locksley,Hao,,Chen
422173,6,6,328,327,LL Mountain Rear Wheel,87.745,Ann,u,Dull,Aaron,,Con
422174,19,11452,341,340,"ML Road Frame-W - Yellow, 48",594.83,Meander,m,Smith,Keith,,Tang
422175,13,3621,358,357,"Women's Tights, M",74.99,Stearns,a,MacFeather,Cecelia,L,Marshall
422176,6,5549,374,373,"Women's Mountain Shorts, L",69.99,Ann,u,Dull,Devon,C,Sharma
422177,20,7236,388,387,"Short-Sleeve Classic Jersey, L",53.99,Dean,t,Straight,Garrett,,Travers
422178,13,9164,404,403,"LL Touring Frame - Yellow, 44",333.42 R.s.,Stearns,a,MacFeather,Javier,P,Ortega
422179,7,1333,421,420,HL Touring Seat/Saddle,52.64,Marjorie,r,Green,Angel,,Evans
422180,20,12779,434,433,ML Mountain Tire,29.99,Dean,t,Straight,Lucas,P,Rodriguez
422181,14,4948,451,450,LL Touring Handlebars,46.09,Heather,c,McBadden,Danny,,Alvarez
422182,8,16876,468,467,"Touring-3000 Yellow, 54",742.35,Morningstar,r,Greene,Ryan,E,Chen
422183,21,8563,481,480,"Road-350-W Yellow, 48",1700.99,Dirk,t,Stringer,Jacob,C,Thomas
422184,15,732,498,497,"Mountain-500 Black, 52",539.99,Michael,',O'Leary,Alexis,L,Ross
422185,8,2660,10,513,Chainring Nut,192.6,Morningstar,r,Greene,Brian,E,Reed
422186,2,14588,27,530,Flat Washer 3,415.2,Reginald,l,Blotchet-Halls,Monique,R,Moreno
422187,15,6275,40,543,Thin-Jam Hex Nut 1,144.4 Eur,Michael,',O'Leary,Emilio,R,Alvaro
422188,9,18203,57,560,Hex Nut 17,151.2,Burt,r,Gringlesby,Tabitha,Y,Rana
422189,10,13987,104,607,Thin-Jam Lock Nut 2,170,Sheryl,u,Hunter,Melanie,H,Coleman
422190,3,15915,120,623,Lock Nut 17,176.4,Cheryl,a,Carson,Ramon,,She
422191,17,17602,134,637,Lock Nut 3,182,Albert,i,Ringer,Sheena,,Nath
422192,10,19530,150,653,Lock Washer 12,0,Sheryl,u,Hunter,Wyatt,C,Campbell
422193,4,11699,167,670,Metal Sheet 1,585.6,Michel,e,DeFrance,Kevin,,Patterson
422194,17,3386,180,683,LL Mountain Rim,608.4,Albert,i,Ringer,Caroline,,Simmons
422195,11,15314,197,700,HL Spindle/Axle,733.6,Livia,a,Karsen,Olivia,L,Morgan
422196,5,7483,214,717,"Mountain Bike Socks, M",9.5,Innes,e,del Castillo,Glenn,A,Zhang
422197,18,18929,227,730,"LL Road Frame - Black, 58",337.22,Anne,i,Ringer,Trisha,A,Li
422198,12,11098,244,747,"HL Mountain Frame - Silver, 42",1364.5,Charlene,o,Locksley,Kate,J,Nath
422199,5,13026,260,763,"Road-450 Red, 60",1457.99,Innes,e,del Castillo,Madison,J,Hughes
422200,22,5195,277,780,"Mountain-100 Silver, 42",3399.99,Johnson,h,White,Deanna,,Gomez
422201,12,16641,290,793,"Mountain-300 Black, 38",1079.99,Charlene,o,Locksley,Rosa,A,Zhao
422202,6,8810,307,810,LL Fork,148.22,Ann,u,Dull,James,D,Kramer
422203,1,979,324,827,ML Road Front Wheel,248.385,Abraham,e,Bennet,Alyssa,,Lee
422204,13,12425,337,840,"ML Mountain Frame - Black, 48",348.76,Stearns,a,MacFeather,Levi,,Sai
422205,7,4594,354,857,"Men's Sports Shorts, M",59.99,Marjorie,r,Green,Cristina,J,Deng
422206,1,6522,370,873,"Classic Vest, M",63.5,Abraham,e,Bennet,Erik,,Gill
422207,14,8209,384,887,All-Purpose Bike Stand,159,Heather,c,McBadden,Isabel,C,Russell
422208,7,10137,400,903,"LL Touring Frame - Blue, 50",333.42 R.s.,Marjorie,r,Green,Jon,,Goel
422209,1,2306,417,920,ML Road Seat/Saddle,39.14,Abraham,e,Bennet,Blake,,Parker
422210,14,13752,430,933,"LL Mountain Frame - Black, 44",249.79,Heather,c,McBadden,Matthew,,Harris
422211,8,5921,447,950,"ML Mountain Frame-W - Silver, 38",364.09,Morningstar,r,Greene,Eddie,A,Alvarez
422212,2,17849,464,967,"Touring-3000 Blue, 58",742.35,Reginald,l,Blotchet-Halls,Stephanie,,Cook
422213,15,9536,477,980,"Touring-2000 Blue, 54",1214.85,Michael,',O'Leary,Jermaine,E,Patel
422214,9,1705,494,997,"Mountain-500 Black, 40",539.99,Burt,r,Gringlesby,Arianna,W,Price
422215,14,1687,14,13,Decal 1,195,Heather,c,McBadden,Arianna,C,Richardson
422216,8,13615,31,30,Fork Crown,350,Morningstar,r,Greene,Martin,P,Patel
422217,21,5302,44,43,Thin-Jam Hex Nut 5,73,Dirk,t,Stringer,Dennis,,Huang
422218,15,17230,61,60,Hex Nut 22,76.4,Michael,',O'Leary,Scott,,Mitchell
422219,9,9399,78,77,Head Tube,79.8,Burt,r,Gringlesby,Jenny,,Zimmerman
422220,22,1086,91,90,Internal Lock Washer 3,0,Johnson,h,White,Amanda,C,Gonzales
422221,16,13014,108,107,Thin-Jam Lock Nut 6,171.6,Sylvia,a,Panteley,Madison,A,Griffin
422222,9,14942,124,123,Lock Nut 22,89,Burt,r,Gringlesby,Nathan,W,Garcia
422223,1,16629,138,137,Lock Nut 19,734.4,Abraham,e,Bennet,Rosa,,Cai
422224,16,18557,154,153,Lock Washer 11,570,Sylvia,a,Panteley,Thomas,,Davis
422249,15,6275,40,543,Thin-Jam Hex Nut 1,144.4,Michael,',O'Leary,Emilio,R,Alvaro
422251,3,10372,74,577,Hex Nut 4,158,Cheryl,a,Carson,Jorge,,Leitão
422252,16,2059,87,590,External Lock Washer 6,489.6,Sylvia,a,Panteley,Barbara,,Raji
422371,14,4948,451,450~~,LL Touring Handlebars,46.09,Heather,c,McBadden,Danny,,Alvarez
422585,4,8438,234,233,"LL Road Frame - Red, 60",337.22,Michel,e,DeFrance,Jack,L,Wang
422586,1,17477,391,390,"LL Touring Frame - Yellow, 62",333.42 R.s.,Abraham,e,Bennet,Shannon,D,Ye
422587,1,13261,438,437,HL Road Tire,32.6,Abraham,e,Bennet,Marcus,L,Peterson
422589,1,18804,484,483,"Touring-3000 Blue, 50",742.35,Abraham,e,Bennet,Toni,M,Sullivan
422590,18,10973,501,500,HL Bottom Bracket,121.49,Anne,i,Ringer,Karen,A,Roberts
422593,19,6757,44,547,Thin-Jam Hex Nut 5,73,Meander,m,Smith,Evelyn,D,Rana
422600,21,3868,184,687,ML Road Rim,0,Dirk,t,Stringer,Chloe,,Harris
422603,21,9411,230,733,"LL Road Frame - Red, 44",337.22,Dirk,t,Stringer,Jenny,E,Tang
422604,15,1580,247,750,"HL Mountain Frame - Silver, 46",1364.5,Michael,',O'Leary,Anthony,A,Anderson
422608,2,5784,48,47,Thin-Jam Hex Nut 13,73.8,Reginald,l,Blotchet-Halls,Dustin,,Xie
422614,3,7111,141,140,Lower Head Race,184.8,Cheryl,a,Carson,Gabriella,,Cook
422617,4,2895,188,187,ML Mountain Seat Assembly,147.14,Michel,e,DeFrance,Bruce,L,Alonso
422621,21,607,251,250,"HL Mountain Frame - Black, 46",1349.6,Dirk,t,Stringer,Alexandra,J,Henderson
422624,22,16150,298,297,"Road-250 Black, 44",2443.35,Johnson,h,White,Renee,,Alonso
422646,20,8084,137,640,Lock Nut 4,183.2,Dean,t,Straight,Ian,,Young
422647,,19530,150,653,Lock Washer 12,0,Sheryl,u,Hunter,Wyatt,C,Campbell
422656,16,17123,294,797,"Road-250 Red, 44",2443.35,Sylvia,a,Panteley,Sara,P,Cox
422662,17,18450,387,890,"Short-Sleeve Classic Jersey, M",53.99,Albert,i,Ringer,Terrance,L,Garcia
422665,18,14234,434,937,ML Mountain Tire,29.99,Anne,i,Ringer,Micheal,,Hernandez
422668,18,18,480,983,"Road-350-W Yellow, 44",1700.99,Anne,i,Ringer,Aaron,,Li
422669,1,10000,1,11,Adjustable Race,1.6,Abraham,e,Bennet,Joe,L,Lopez
422675,22,1086,91,90,,0,Johnson,h,White,Amanda,C,Gonzales
422698,14,4948,451,450~~,LL Touring Handlebars,46.09,,c,McBadden,Danny,,Alvarez
422762,14,4948,451,450~~,,46.09,,c,McBadden,Danny,,Alvarez
423397,14,4948,451,450~~,LL Touring Handlebars,46.09,Heather,c,McBadden,Danny,,
423430,22,1086,,90,Internal Lock Washer 3,0,Johnson,h,White,Amanda,C,Gonzales
423642,1,13261,438,437ER,HL Road Tire,32.6,Abraham,e,Bennet,Marcus,L,Peterson
423817,1,13261,438,437ER,HL Road Tire,12.6,Abraham,e,Bennet,Marcus,L,Peterson
423942,14,4948,451,450~~,LL Touring Handlebars,46.09,Heather,c,,Danny,,
423996,14,4948,451,450~~,LL Touring Handlebars,36,Heather,c,,Danny,,
424060,14,4948,451,450~~,LL Touring Handlebars,36,Heather,c,,Danny,,Alvarez
424432,14,4948,451,450~~,LL Touring Handlebars,46.09,Heather,c,,Danny,,Alvarez
426078,1,13261,438,437ER,HL Road Tire###,32.6,Abraham,e,Bennet,Marcus,L,Peterson
427401,1,13261,438,437,HL Road Tire###,32.6,Abraham,e,Bennet,Marcus,L,Peterson
428031,14,4948,451,450,LL Touring Handlebars,$$46.09,Heather,c,McBadden,Danny,,Alvarez
429074,1,13261,438,437,HL Road Tire,32.6INR,Abraham,e,Bennet,Marcus,L,Peterson
429322,8,18804,484,483,"Touring-3000 Blue, 50",742.35,Morningstar,r,Greene,Toni,M,Sullivan
434876,17,6510,218,217,"Long-Sleeve Logo Jersey, S",49.99,Albert,i,Ringer,Erick,C,Rana
444561,7,10137,400,903,"LL Touring Frame - Blue, 50",333.42,Marjorie,r,Green,Jon,,Goel
444592,1,17477,391,390,"LL Touring Frame - Yellow, 62",333.42,Abraham,e,Bennet,Shannon,D,Ye
444593,13,9164,404,403,"LL Touring Frame - Yellow, 44",333.42,Stearns,a,MacFeather,Javier,P,Ortega
455193,15,6275,40,543,Thin-Jam Hex Nut 1,R.s 144.4,Michael,',O'Leary,Emilio,R,Alvaro
459765,10,8160,57,560,Hex Nut 17,151.2,Sheryl,u,Hunter,Isaac,,James
459766,9,3920,104,607,Thin-Jam Lock Nut 2,170,Burt,r,Gringlesby,Chloe,L,Lopez
459767,1,5840,120,623,Lock Nut 17,176.4,Abraham,e,Bennet,Dylan,C,Long
459768,15,7520,134,637,Lock Nut 3,182,Michael,',O'Leary,Gloria,S,Alonso
459769,7,9440,150,653,Lock Washer 12,0,Marjorie,r,Green,Jeremiah,,Lopez
459770,1,1600,167,670,Metal Sheet 1,585.6,Abraham,e,Bennet,Antonio,,Gonzales
459771,13,13040,180,683,LL Mountain Rim,608.4,Stearns,a,MacFeather,Madison,S,Powell
459772,6,5200,197,700,HL Spindle/Axle,733.6,Ann,u,Dull,Deanna,,Moreno
459773,23,17120,214,717,"Mountain Bike Socks, M",9.5,Akiko,o,Yokomoto,Sara,M,Murphy
459774,12,8800,227,730,"LL Road Frame - Black, 58",337.22,Charlene,o,Locksley,James,B,Bailey
459775,5,960,244,747,"HL Mountain Frame - Silver, 42",1364.5,Innes,e,del Castillo,Alvin,E,She
459776,21,2880,260,763,"Road-450 Red, 60",1457.99,Dirk,t,Stringer,Bruce,,Torres
459777,14,14800,277,780,"Mountain-100 Silver, 42",3399.99,Heather,c,McBadden,Natalie,A,Sanders
459778,3,6480,290,793,"Mountain-300 Black, 38",1079.99,Cheryl,a,Carson,Erica,,Lu
459779,20,18400,307,810,LL Fork,148.22,Dean,t,Straight,Taylor,M,Henderson
459780,13,10560,324,827,ML Road Front Wheel,248.385,Stearns,a,MacFeather,Joyce,,Jarvis
459781,2,2240,337,840,"ML Mountain Frame - Black, 48",348.76,Reginald,l,Blotchet-Halls,Bianca,,Lu
459782,19,14160,354,857,"Men's Sports Shorts, M",59.99,Meander,m,Smith,Micah,,Chen
459783,11,16080,370,873,"Classic Vest, M",63.5,Livia,a,Karsen,Rebekah,A,Suri
459784,1,17760,384,887,All-Purpose Bike Stand,159,Abraham,e,Bennet,Stacey,,Ye
459785,10,11840,417,920,ML Road Seat/Saddle,39.14,Sheryl,u,Hunter,Kristi,A,Saunders
459786,23,3520,430,933,"LL Mountain Frame - Black, 44",249.79,Akiko,o,Yokomoto,Casey,J,Xu
459787,16,15440,447,950,"ML Mountain Frame-W - Silver, 38",364.09,Sylvia,a,Panteley,Paige,,Ramirez
459788,9,7600,464,967,"Touring-3000 Blue, 58",742.35,Burt,r,Gringlesby,Grant,,Pal
459789,22,19040,477,980,"Touring-2000 Blue, 54",1214.85,Johnson,h,White,Valerie,,Lin
459790,15,11200,494,997,"Mountain-500 Black, 40",539.99,Michael,',O'Leary,Katherine,A,King
459791,15,11680,15,13,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
459792,8,3840,32,30,Front Derailleur Cage,561.6,Morningstar,r,Greene,Cheryl,A,Ramos
459793,21,15280,45,43,Thin-Jam Hex Nut 6,146.4,Dirk,t,Stringer,Olivia,,Perry
459794,14,7440,62,60,Hex Nut 23,76.6$,Heather,c,McBadden,Gilbert,L,Hu
459795,7,19360,79,77,LL Hub,640,Marjorie,r,Green,Wendy,,Sanz
459796,20,11040,92,90,Internal Lock Washer 4,0,Dean,t,Straight,Karl,,Raje
459797,13,3200,109,107,Thin-Jam Lock Nut 3,516,Stearns,a,MacFeather,Cara,R,Guo
459798,5,5120,125,123,Lock Nut 23,89.2,Innes,e,del Castillo,David,J,Byrnes
459799,19,6800,139,137,Lock Nut 18,552,Meander,m,Smith,Faith,L,Patterson
459800,11,8720,155,153,Metal Angle,666.4 %$$,Livia,a,Karsen,Jaime,E,Jimenez
459801,4,880,172,170,Paint - Red,98.6,Michel,e,DeFrance,Allen,O,Lopez
459802,17,12320,185,183,HL Road Rim,0,Albert,i,Ringer,Lawrence,S,Alonso
459803,10,4480,202,200,Stem,846.4,Sheryl,u,Hunter,Connor,L,Mitchell
459804,3,16400,219,217,"Long-Sleeve Logo Jersey, M",49.99,Cheryl,a,Carson,Robert,A,Chen
459805,16,8080,232,230,"LL Road Frame - Red, 52",337.22,Sylvia,a,Panteley,Ian,,Stewart
459806,9,240,249,247,"HL Mountain Frame - Black, 44",1349.6,Burt,r,Gringlesby,Adriana,,Suri
459807,1,2160,265,263,"Road-650 Red, 60",782.99,Abraham,e,Bennet,Benjamin,E,Russell
459808,18,14080,282,280,"Mountain-100 Black, 44",3374.99,Anne,i,Ringer,Melody,A,Dominguez
459809,7,5760,295,293,"Road-250 Red, 48",2443.35,Marjorie,r,Green,Drew,D,Rai
459810,1,17680,312,310,HL Headset,124.73,Abraham,e,Bennet,Sierra,,Hernandez
459811,17,9840,329,327,ML Mountain Rear Wheel,236.025,Albert,i,Ringer,Jimmy,,Carlson
459812,6,1520,342,340,"HL Road Frame - Black, 62",1431.5,Ann,u,Dull,Anna,J,Martinez
459813,23,13440,359,357,"Women's Tights, L",74.99,Akiko,o,Yokomoto,Marie,,Moreno
459814,15,15360,375,373,Water Bottle - 30 oz.,4.99,Michael,',O'Leary,Omar,L,Tang
459815,5,17040,389,387,"Short-Sleeve Classic Jersey, XL",53.99,Innes,e,del Castillo,Samuel,V,Russell
459816,21,18960,405,403,"LL Touring Frame - Yellow, 50",333.42,Dirk,t,Stringer,Tristan,M,Wood
459817,14,11120,422,420,"LL Mountain Frame - Silver, 42",264.05,Heather,c,McBadden,Katelyn,,Rogers
459818,3,2800,435,433,HL Mountain Tire,35,Cheryl,a,Carson,Brittany,,Hughes
459819,20,14720,452,450,HL Touring Handlebars,91.57,Dean,t,Straight,Nancy,E,Chapman
459820,13,6880,469,467,"Touring-3000 Yellow, 58",742.35,Stearns,a,MacFeather,Fernando,L,Williams
459821,2,18320,482,480,"Road-750 Black, 58",539.99,Reginald,l,Blotchet-Halls,Tasha,,Shan
459822,19,10480,499,497,LL Bottom Bracket,53.99,Meander,m,Smith,Joseph,,Rodriguez
459823,11,12400,10,513,Chainring Nut,192.6,Livia,a,Karsen,Leslie,,Ortega
459824,4,4560,27,530,Flat Washer 3,415.2,Michel,e,DeFrance,Craig,,Gutierrez
459825,17,16000,40,543,Thin-Jam Hex Nut 1,144.4,Albert,i,Ringer,Raul,,Xu
459827,3,320,74,577,Hex Nut 4,158,Cheryl,a,Carson,Alan,,Guo
459828,16,11760,87,590,External Lock Washer 6,489.6,Sylvia,a,Panteley,Kimberly,J,Cooper
459848,17,19680,400,903,"LL Touring Frame - Blue, 50",333.42,Albert,i,Ringer,Yvonne,,McKay
459858,14,7440,62,60,Hex Nut 23,76.6,Heather,c,McBadden,Gilbert,L,Hu
459878,15,15360,375,373,Water Bottle - 30 oz.,4.99/-,Michael,',O'Leary,Omar,L,Tang
459952,4,4560,27,530,Flat Washer 3,415.2,Michel,e,,Craig,,Gutierrez
459986,14,7440,62,60,Hex Nut 23,$$ 76.6,Heather,c,McBadden,Gilbert,L,Hu
460389,17,16000,40,543,Thin-Jam Hex Nut 1,144.4 Eur,Albert,i,Ringer,Raul,,Xu
462076,17,13520,184,687,ML Road Rim,0,Albert,i,Ringer,Mark,,Lee
462078,8,11200,247,750,"HL Mountain Frame - Silver, 46",1364.5,Morningstar,r,Greene,Katherine,A,King
462081,7,6960,294,797,"Road-250 Red, 44",2443.35,Marjorie,r,Green,Frank,,Munoz
462087,4,8240,387,890,"Short-Sleeve Classic Jersey, M",53.99,Michel,e,DeFrance,Isabella,,Lopez
462090,3,4000,434,937,ML Mountain Tire,29.99,Cheryl,a,Carson,Christian,R,Lee
462093,1,9520,480,983,"Road-350-W Yellow, 44",1700.99,Abraham,e,Bennet,Jeremy,S,Wright
462094,2,240,2,11,Bearing Ball,0.8,Reginald,l,Blotchet-Halls,Adriana,,Suri
462097,1,15760,49,47,Thin-Jam Hex Nut 14,74,Abraham,e,Bennet,Priscilla,R,Raji
462103,22,17040,142,140,Lock Washer 4,0,Johnson,h,White,Samuel,V,Russell
462106,21,12800,189,187,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
462109,19,18320,235,233,"LL Road Frame - Red, 62",337.22,Meander,m,Smith,Tasha,,Shan
462110,12,10480,252,250,"HL Mountain Frame - Black, 38",1349.6,Charlene,o,Locksley,Joseph,,Rodriguez
462113,11,6240,299,297,"Road-250 Black, 48",2443.35,Livia,a,Karsen,Elizabeth,A,White
462119,8,7520,392,390,"HL Touring Frame - Yellow, 46",1003.91,Morningstar,r,Greene,Gloria,S,Alonso
462122,7,3280,439,437,Touring Tire,28.99Eur,Marjorie,r,Green,Carlos,C,Rivera
462125,5,8800,485,483,"Mountain-400-W Silver, 38",769.49,Innes,e,del Castillo,James,B,Bailey
462126,22,960,502,500,"Road-750 Black, 44",539.99,Johnson,h,White,Alvin,E,She
462129,21,16480,44,547,Thin-Jam Hex Nut 5,73,Dirk,t,Stringer,Robin,,Hernandez
462135,18,17760,137,640,Lock Nut 4,183.2,Anne,i,Ringer,Stacey,,Ye
462141,15,19040,230,733,"LL Road Frame - Red, 44",337.22,Michael,',O'Leary,Valerie,,Lin
462184,7,3280,439,437,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
462213,4,8240,,890,"Short-Sleeve Classic Jersey, M",53.99,Michel,e,DeFrance,Isabella,,Lopez
462548,21,12800,189,187,HL Mountain Seat Assembly,196.92 $,Dirk,t,Stringer,Luis,,Hayes
462765,1,5840,120,640,Lock Nut 17,176.4,Abraham,e,Bennet,Dylan,C,Long
463408,14,7440,62,60,Hex Nut 23,76.6 EUR,Heather,c,McBadden,Gilbert,L,Hu
463416,21,12800,189,187we,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
464218,21,12800,189,187asd,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
464512,4,8240,,890,"Short-Sleeve Classic Jersey, M",,Michel,e,DeFrance,Isabella,,Lopez
465082,21,12800,189,187ui,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
466049,15,11680,15,13##erdf,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
467167,21,12800,189,er187,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
469526,21,12800,189,187kl,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
469641,15,11680,15,13$$123,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
469792,7,3280,439,437,Touring Tire,$28.99 ,Marjorie,r,Green,Carlos,C,Rivera
470443,15,11680,15,13%acdF7,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
471681,15,11680,15,13<<>>ert,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
472560,15,11680,15,13==,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
472998,14,7440,62,60,Hex Nut 23,Eur76.6,Heather,c,McBadden,Gilbert,L,Hu
473623,15,11680,15,13>>,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
473888,21,12800,189,187,HL Mountain Seat Assembly,EUR 196.92,Dirk,t,Stringer,Luis,,Hayes
474389,21,12800,189,187dd,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
474693,15,11680,15,13//,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
475305,21,12800,189,187,HL Mountain Seat Assembly,196.92 EUR,Dirk,t,Stringer,Luis,,Hayes
475870,21,12800,189,187gg,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
475987,15,11680,15,13()(),Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
476682,15,11680,15,13ertt,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
477153,1,9520,480,985,"Road-350-W Yellow, 44",1700.99,Abraham,e,Bennet,Jeremy,S,Wright
477154,8,3840,32,32,Front Derailleur Cage,561.6,Morningstar,r,Greene,Cheryl,A,Ramos
477155,1,15760,49,49,Thin-Jam Hex Nut 14,74,Abraham,e,Bennet,Priscilla,R,Raji
477156,14,7440,62,62,Hex Nut 23,76.6 EUR,Heather,c,McBadden,Gilbert,L,Hu
477157,7,19360,79,79,LL Hub,640,Marjorie,r,Green,Wendy,,Sanz
477158,20,11040,92,92,Internal Lock Washer 4,0,Dean,t,Straight,Karl,,Raje
477159,5,5120,125,125,Lock Nut 23,89.2,Innes,e,del Castillo,David,J,Byrnes
477160,22,17040,142,142,Lock Washer 4,0,Johnson,h,White,Samuel,V,Russell
477161,11,8720,155,155,Metal Angle,666.4 %$$,Livia,a,Karsen,Jaime,E,Jimenez
477162,4,880,172,172,Paint - Red,98.6,Michel,e,DeFrance,Allen,O,Lopez
477163,21,12800,189,189,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
477164,10,4480,202,202,Stem,846.4,Sheryl,u,Hunter,Connor,L,Mitchell
477165,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,Cheryl,a,Carson,Robert,A,Chen
477166,19,18320,235,235,"LL Road Frame - Red, 62",337.22,Meander,m,Smith,Tasha,,Shan
477167,12,10480,252,252,"HL Mountain Frame - Black, 38",1349.6,Charlene,o,Locksley,Joseph,,Rodriguez
477168,1,2160,265,265,"Road-650 Red, 60",782.99,Abraham,e,Bennet,Benjamin,E,Russell
477169,18,14080,282,282,"Mountain-100 Black, 44",3374.99,Anne,i,Ringer,Melody,A,Dominguez
477170,11,6240,299,299,"Road-250 Black, 48",2443.35,Livia,a,Karsen,Elizabeth,A,White
477171,1,17680,312,312,HL Headset,124.73,Abraham,e,Bennet,Sierra,,Hernandez
477172,17,9840,329,329,ML Mountain Rear Wheel,236.025,Albert,i,Ringer,Jimmy,,Carlson
477173,6,1520,342,342,"HL Road Frame - Black, 62",1431.5,Ann,u,Dull,Anna,J,Martinez
477174,23,13440,359,359,"Women's Tights, L",74.99,Akiko,o,Yokomoto,Marie,,Moreno
